Machine,Type Of Failure,Defect Code,Microstop Description,Type,Declaration Start Time,Call Maintenance Time,Intervention Start Time,Declaration End Time,Down Time,Delay Time,Operator ID,Maintenance ID,Comment,Serial Device,Down Time (min),Delay Time (min),Reaction Time (min),Waiting Time (min),Intervention Time (min),Total Maintenance Time (min),Hour,Shift,Comment_Clean
KOMAX_45,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-25 12:12:23,2025-06-25 12:12:32,2025-06-25 12:16:47,2025-06-25 12:20:31.673,00:07:59,00:04:15,22103,974,raccordement cable communication,na,7.98,4.25,0.15,4.25,3.74,7.99,12.0,Matin,RACCORDEMENT CABLE COMMUNICATION
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-25 12:59:01,2025-06-25 13:01:29,2025-06-25 13:01:57,2025-06-25 13:14:18.393,00:12:49,00:00:28,19440,4980,chg vis de cliauet+montage regle de cliquet,LS77212,12.82,0.47,2.47,0.47,12.36,12.82,12.0,Matin,CHANGEMENT VIS DE CLIAUET+MONTAGE REGLE DE CLIQUET
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-25 16:25:40,2025-06-25 16:25:48,2025-06-25 16:26:54,2025-06-25 16:31:22.497,00:05:34,00:01:06,16879,1613,pr C.F.A,F29769,5.57,1.1,0.13,1.1,4.47,5.57,16.0,Après-midi,PROBLEME C F A
KOMAX_23,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-25 20:36:31,2025-06-25 20:36:36,2025-06-25 20:40:14,2025-06-25 20:42:14.940,00:05:38,00:03:38,24899,3377,ajoute encre,45221,5.63,3.63,0.08,3.63,2.02,5.65,20.0,Après-midi,AJOUTE ENCRE
KOMAX_62,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-26 14:45:19,2025-06-26 14:45:24,2025-06-26 14:51:05,2025-06-26 15:03:48.353,00:18:24,00:05:41,24895,3377,compliment preventive centrage guide file du robot  ,INCONNU,18.4,5.68,0.08,5.68,12.72,18.41,14.0,Après-midi,COMPLIMENT PREVENTIVE CENTRAGE GUIDE FILE DU ROBOT
KOMAX_7,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-26 17:35:35,2025-06-26 17:35:59,2025-06-26 17:39:34,2025-06-26 17:40:13.563,00:04:14,00:03:35,28771,3377,reset 24v,INCONNU,4.23,3.58,0.4,3.58,0.66,4.24,17.0,Après-midi,RESET 24V
KOMAX_30,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-27 23:28:38,2025-06-27 23:44:04,2025-06-27 23:45:42,2025-06-27 23:46:03.437,00:01:59,00:01:38,19423,404,pb pression,INCONNU,1.98,1.63,15.43,1.63,0.36,1.99,23.0,Nuit,PROBLEME PRESSION
KOMAX_57,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 06:52:51,2025-06-28 06:52:58,2025-06-28 06:59:53,2025-06-28 07:08:06.410,00:15:08,00:06:55,95187,976,AUGMENTER ,53407,15.13,6.92,0.12,6.92,8.22,15.14,6.0,Matin,AUGMENTER
KOMAX_48,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-06-28 08:04:24,2025-06-28 08:04:34,2025-06-28 08:11:37,2025-06-28 08:18:19.180,00:13:45,00:07:03,93129,974,desctivation micrometre,na,13.75,7.05,0.17,7.05,6.7,13.75,8.0,Matin,DESCTIVATION MICROMETRE
KOMAX_22,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 18:18:03,2025-06-28 18:18:07,2025-06-28 18:19:33,2025-06-28 18:25:29.577,00:07:22,00:01:26,91717,6222,reset,na,7.37,1.43,0.07,1.43,5.94,7.38,18.0,Après-midi,RESET
KOMAX_1,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:49:45,2025-06-29 18:10:41,2025-06-29 18:10:45,2025-06-29 18:13:08.403,00:02:27,00:00:04,4980,4980,demarrage,54241,2.45,0.07,1340.93,0.07,2.39,2.46,19.0,Après-midi,DEMARRAGE
KOMAX_5,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:51:05,2025-06-29 18:20:13,2025-06-29 18:20:16,2025-06-29 18:21:14.450,00:01:01,00:00:03,4980,4980,demarrage,54236,1.02,0.05,1349.13,0.05,0.97,1.02,19.0,Après-midi,DEMARRAGE
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:46:35,2025-06-29 18:22:32,2025-06-29 18:22:36,2025-06-29 18:23:41.520,00:01:09,00:00:04,4980,4980,demarrage,53184,1.15,0.07,1355.95,0.07,1.09,1.16,19.0,Après-midi,DEMARRAGE
KOMAX_7,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:49:16,2025-06-29 18:25:29,2025-06-29 18:25:40,2025-06-29 18:25:57.230,00:00:28,00:00:11,4980,4980,demarrage,53824,0.47,0.18,1356.22,0.18,0.29,0.47,19.0,Après-midi,DEMARRAGE
KOMAX_9,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:45:14,2025-06-29 18:28:14,2025-06-29 18:28:17,2025-06-29 18:28:51.770,00:00:37,00:00:03,4980,4980,demarrage,53408,0.62,0.05,1363.0,0.05,0.58,0.63,19.0,Après-midi,DEMARRAGE
KOMAX_11,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:50:03,2025-06-29 18:31:22,2025-06-29 18:31:26,2025-06-29 18:32:26.000,00:01:04,00:00:04,4980,4980,demarrage,54220,1.07,0.07,1361.32,0.07,1.0,1.07,19.0,Après-midi,DEMARRAGE
KOMAX_12,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:53:51,2025-06-29 18:33:25,2025-06-29 18:33:31,2025-06-29 18:34:13.543,00:00:48,00:00:06,4980,4980,demarrrage,54142,0.8,0.1,1359.57,0.1,0.71,0.81,19.0,Après-midi,DEMARRRAGE
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 19:59:31,2025-06-29 18:35:17,2025-06-29 18:35:19,2025-06-29 18:35:35.363,00:00:18,00:00:02,4980,4980,demarrage,54147,0.3,0.03,1355.77,0.03,0.27,0.31,19.0,Après-midi,DEMARRAGE
KOMAX_43,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-28 12:51:24,2025-06-29 18:50:10,2025-06-29 18:50:20,2025-06-29 18:50:31.403,00:00:21,00:00:10,0000,831,AUCUN COMMENTAIRE,0000,0.35,0.17,1798.77,0.17,0.19,0.36,12.0,Matin,AUCUN COMMENTAIRE
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-29 23:46:13,2025-06-29 23:46:24,2025-06-29 23:48:10,2025-06-29 23:48:17.787,00:01:53,00:01:46,28862,831,AUCUN COMMENTAIRE,INCONNU,1.88,1.77,0.18,1.77,0.13,1.9,23.0,Nuit,AUCUN COMMENTAIRE
KOMAX_43,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 00:28:46,2025-06-30 00:28:54,2025-06-30 00:32:00,2025-06-30 00:32:33.967,00:03:39,00:03:06,17990,831,RAS,INCONNU,3.65,3.1,0.13,3.1,0.57,3.67,0.0,Nuit,RIEN A SIGNALER
KOMAX_39,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 00:36:00,2025-06-30 00:36:25,2025-06-30 00:39:07,2025-06-30 00:43:47.590,00:07:22,00:02:42,16835,831,RAS,INCONNU,7.37,2.7,0.42,2.7,4.68,7.38,0.0,Nuit,RIEN A SIGNALER
KOMAX_1,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 01:30:56,2025-06-30 01:31:05,2025-06-30 01:41:55,2025-06-30 01:43:59.720,00:12:54,00:10:50,9665,831,reg redresseur,INCONNU,12.9,10.83,0.15,10.83,2.08,12.91,1.0,Nuit,REGLAGE REDRESSEUR
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 01:37:21,2025-06-30 01:38:32,2025-06-30 01:46:04,2025-06-30 01:50:33.187,00:12:01,00:07:32,28862,4980,centrage connex,LS90877,12.02,7.53,1.18,7.53,4.49,12.02,1.0,Nuit,CENTRAGE CONNEXION
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 02:57:12,2025-06-30 02:57:17,2025-06-30 03:03:38,2025-06-30 03:03:47.753,00:06:30,00:06:21,82933,831,RAS,INCONNU,6.5,6.35,0.08,6.35,0.16,6.51,2.0,Nuit,RIEN A SIGNALER
KOMAX_62,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 03:02:02,2025-06-30 03:02:06,2025-06-30 03:03:55,2025-06-30 03:07:16.037,00:05:10,00:01:49,28762,4980,Reg bellmouth,LS83158,5.17,1.82,0.07,1.82,3.35,5.17,3.0,Nuit,REGLAGE BELLMOUTH TÉMOIN
KOMAX_45,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 03:25:42,2025-06-30 03:25:46,2025-06-30 03:34:30,2025-06-30 03:34:41.193,00:08:55,00:08:44,22103,831,RAS,INCONNU,8.92,8.73,0.07,8.73,0.19,8.92,3.0,Nuit,RIEN A SIGNALER
KOMAX_52,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 03:35:44,2025-06-30 03:35:48,2025-06-30 03:37:28,2025-06-30 03:38:36.667,00:02:48,00:01:40,20800,831,RAS,INCONNU,2.8,1.67,0.07,1.67,1.14,2.81,3.0,Nuit,RIEN A SIGNALER
KOMAX_18,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 04:55:04,2025-06-30 04:55:09,2025-06-30 04:56:03,2025-06-30 04:57:33.263,00:02:24,00:00:54,19347,831,AUCUN COMMENTAIRE,INCONNU,2.4,0.9,0.08,0.9,1.5,2.4,4.0,Nuit,AUCUN COMMENTAIRE
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-06-30 11:14:54,2025-06-30 11:15:03,2025-06-30 11:20:10,2025-06-30 11:22:35.820,00:07:32,00:05:07,16879,1613,reglage lava ,LS52803,7.53,5.12,0.15,5.12,2.43,7.55,11.0,Matin,REGLAGE AVANCEMENT
KOMAX_40,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-06-30 18:34:17,2025-06-30 18:34:23,2025-06-30 18:39:48,2025-06-30 18:42:10.487,00:07:47,00:05:25,18549,5683,CONFIG MICROMETRE,INCONNU,7.78,5.42,0.1,5.42,2.37,7.79,18.0,Après-midi,CONFIG MICROMETRE
KOMAX_35,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-01 02:53:20,2025-07-01 02:53:26,2025-07-01 02:55:43,2025-07-01 02:56:49.983,00:03:23,00:02:17,28772,831,RAS,INCONNU,3.38,2.28,0.1,2.28,1.12,3.4,2.0,Nuit,RIEN A SIGNALER
KOMAX_45,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-01 03:12:37,2025-07-01 03:12:42,2025-07-01 03:15:16,2025-07-01 03:16:03.940,00:03:21,00:02:34,22103,831,RAS,INCONNU,3.35,2.57,0.08,2.57,0.8,3.37,3.0,Nuit,RIEN A SIGNALER
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-01 07:21:56,2025-07-01 07:22:02,2025-07-01 07:23:54,2025-07-01 07:55:33.333,00:33:31,00:01:52,92200,3377,changment encre et reg modu + pression + para,53783,33.52,1.87,0.1,1.87,31.66,33.52,7.0,Matin,CHANGMENT ENCRE ET REGLAGE MODU + PRESSION + PARAMETRES
KOMAX_28,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-01 07:54:03,2025-07-01 07:54:06,2025-07-01 07:56:39,2025-07-01 07:56:50.330,00:02:44,00:02:33,97902,830,reset,INCONNU,2.73,2.55,0.05,2.55,0.19,2.74,7.0,Matin,RESET
KOMAX_31,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-01 19:10:23,2025-07-01 19:13:36,2025-07-01 19:19:30,2025-07-01 19:38:56.413,00:25:20,00:05:54,21369,5833,rg bellm+rg clq + CENTRAGE CX + REG TEMOINE,f13049,25.33,5.9,3.22,5.9,19.44,25.34,19.0,Après-midi,REGLAGE BELLMOUTH TÉMOIN+REGLAGE CLIQUET + CENTRAGE CONNEXION + REGLAGE TEMOINE
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-02 01:23:13,2025-07-02 01:23:17,2025-07-02 01:25:41,2025-07-02 01:28:26.667,00:05:09,00:02:24,21942,831,RAS,INCONNU,5.15,2.4,0.07,2.4,2.76,5.16,1.0,Nuit,RIEN A SIGNALER
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-02 06:43:26,2025-07-02 06:43:31,2025-07-02 06:55:22,2025-07-02 06:57:05.757,00:13:34,00:11:51,97148,3377,reset 24v,INCONNU,13.57,11.85,0.08,11.85,1.73,13.58,6.0,Matin,RESET 24V
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-02 12:46:17,2025-07-02 12:46:23,2025-07-02 12:48:13,2025-07-02 12:53:28.710,00:07:05,00:01:50,92200,3377,reg modulation,53783,7.08,1.83,0.1,1.83,5.26,7.1,12.0,Matin,REGLAGE MODULATION
KOMAX_40,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-07-02 15:19:46,2025-07-02 15:19:53,2025-07-02 15:27:06,2025-07-02 15:30:20.383,00:10:27,00:07:13,18549,5683,RESET,INCONNU,10.45,7.22,0.12,7.22,3.24,10.46,15.0,Après-midi,RESET
KOMAX_28,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-02 16:22:52,2025-07-02 16:23:00,2025-07-02 16:24:42,2025-07-02 16:27:41.100,00:04:41,00:01:42,95185,6032,RG TRAJET CX,LS74247,4.68,1.7,0.13,1.7,2.98,4.69,16.0,Après-midi,REGLAGE TRAJET CONNEXION
KOMAX_31,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-07-02 19:31:48,2025-07-02 19:34:39,2025-07-02 19:39:33,2025-07-02 19:47:54.593,00:13:15,00:04:54,21369,5683,problem vites de denedage,na,13.25,4.9,2.85,4.9,8.36,13.26,19.0,Après-midi,PROBLEM VITES DE DENEDAGE
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-02 22:30:53,2025-07-02 22:30:58,2025-07-02 22:34:23,2025-07-02 22:44:59.610,00:14:01,00:03:25,82917,3377,ajoute encre et redimarage impriment,53196,14.02,3.42,0.08,3.42,10.61,14.03,22.0,Nuit,AJOUTE ENCRE ET REDIMARAGE IMPRIMENT
KOMAX_27,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-03 09:49:40,2025-07-03 09:49:44,2025-07-03 09:55:18,2025-07-03 09:59:34.947,00:09:50,00:05:34,1891,1613,relage lava ,LS94618,9.83,5.57,0.07,5.57,4.28,9.85,9.0,Matin,RELAGE AVANCEMENT
KOMAX_22,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-03 12:59:53,2025-07-03 13:00:00,2025-07-03 13:08:28,2025-07-03 13:15:58.647,00:15:58,00:08:28,91717,976,centrage ,61963,15.97,8.47,0.12,8.47,7.51,15.98,12.0,Matin,CENTRAGE
KOMAX_17,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-03 22:21:41,2025-07-03 22:21:46,2025-07-03 22:43:45,2025-07-03 22:44:13.477,00:22:27,00:21:59,22178,3377,priere - fixsation cable capteur ,INCONNU,22.45,21.98,0.08,21.98,0.47,22.46,22.0,Nuit,PRIERE FIXSATION CABLE CAPTEUR
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-04 09:08:19,2025-07-04 09:08:22,2025-07-04 09:12:12,2025-07-04 09:17:25.543,00:09:03,00:03:50,82916,1613,reghlage position ,ls72980,9.05,3.83,0.05,3.83,5.23,9.06,9.0,Matin,REGHLAGE POSITION
KOMAX_29,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-05 19:51:18,2025-07-06 17:56:52,2025-07-06 17:57:02,2025-07-06 18:01:34.190,00:04:42,00:00:10,0000,5986,AUCUN COMMENTAIRE,0,4.7,0.17,1325.57,0.17,4.54,4.7,19.0,Après-midi,AUCUN COMMENTAIRE
KOMAX_20,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-07 03:32:21,2025-07-07 03:32:27,2025-07-07 03:41:13,2025-07-07 03:42:30.833,00:10:03,00:08:46,91327,6222,reset,na,10.05,8.77,0.1,8.77,1.3,10.06,3.0,Nuit,RESET
KOMAX_20,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-07-07 12:38:16,2025-07-07 12:48:22,2025-07-07 12:48:26,2025-07-07 12:50:47.110,00:02:25,00:00:04,21581,5683,RACCORDEMENT ,INCONNU,2.42,0.07,10.1,0.07,2.35,2.42,12.0,Matin,RACCORDEMENT
KOMAX_18,APPAREILS QUALITE,Q09,P-Autres de qualité,Maintenance,2025-07-07 14:08:09,2025-07-07 14:18:06,2025-07-07 14:18:12,2025-07-07 14:19:37.940,00:01:31,00:00:06,19347,3377,pb scanne ,INCONNU,1.52,0.1,9.95,0.1,1.43,1.53,14.0,Après-midi,PROBLEME SCANNE
KOMAX_23,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-07 17:46:36,2025-07-07 17:46:42,2025-07-07 17:52:42,2025-07-07 18:01:05.193,00:14:23,00:06:00,28854,831,RAS,na,14.38,6.0,0.1,6.0,8.39,14.39,17.0,Après-midi,RIEN A SIGNALER
KOMAX_4,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 01:04:14,2025-07-08 01:04:36,2025-07-08 01:19:09,2025-07-08 01:23:22.517,00:18:46,00:14:33,21939,1613,reglage la vencemont,LS28043,18.77,14.55,0.37,14.55,4.23,18.78,1.0,Nuit,REGLAGE LA VENCEMONT
KOMAX_4,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 03:13:19,2025-07-08 03:13:22,2025-07-08 03:17:33,2025-07-08 03:18:40.470,00:05:18,00:04:11,21939,830,reset,INCONNU,5.3,4.18,0.05,4.18,1.12,5.31,3.0,Nuit,RESET
KOMAX_9,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 14:30:53,2025-07-08 14:31:02,2025-07-08 14:35:00,2025-07-08 14:39:22.260,00:08:20,00:03:58,28773,831,red pc,INCONNU,8.33,3.97,0.15,3.97,4.37,8.34,14.0,Après-midi,REDEMARRAGE PC
KOMAX_9,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 14:58:57,2025-07-08 14:59:01,2025-07-08 15:03:46,2025-07-08 15:06:18.537,00:07:17,00:04:45,28773,831,RAS,INCONNU,7.28,4.75,0.07,4.75,2.54,7.29,14.0,Après-midi,RIEN A SIGNALER
KOMAX_62,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 15:00:24,2025-07-08 15:00:30,2025-07-08 15:07:40,2025-07-08 15:14:49.163,00:14:19,00:07:10,28762,974,nettoyage capteur B11,61727,14.32,7.17,0.1,7.17,7.15,14.32,15.0,Après-midi,NETTOYAGE CAPTEUR B11
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 15:26:32,2025-07-08 15:26:41,2025-07-08 15:36:51,2025-07-08 15:37:45.200,00:11:04,00:10:10,82933,831,RAS,INCONNU,11.07,10.17,0.15,10.17,0.9,11.07,15.0,Après-midi,RIEN A SIGNALER
KOMAX_1,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 16:12:47,2025-07-08 16:13:59,2025-07-08 16:31:26,2025-07-08 16:34:00.457,00:20:01,00:17:27,9665,4980,reg avancement,LS91621,20.02,17.45,1.2,17.45,2.57,20.02,16.0,Après-midi,REGLAGE AVANCEMENT
KOMAX_45,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 21:00:26,2025-07-08 21:00:30,2025-07-08 21:01:53,2025-07-08 21:03:18.443,00:02:48,00:01:23,22103,974,raccordement cable ,na,2.8,1.38,0.07,1.38,1.42,2.81,21.0,Après-midi,RACCORDEMENT CABLE
KOMAX_22,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-08 21:31:04,2025-07-08 21:31:07,2025-07-08 21:35:54,2025-07-08 21:40:14.787,00:09:07,00:04:47,25294,974,raccordement,na,9.12,4.78,0.05,4.78,4.35,9.13,21.0,Après-midi,RACCORDEMENT
KOMAX_22,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-09 00:19:06,2025-07-09 00:20:33,2025-07-09 00:28:23,2025-07-09 00:33:15.113,00:12:42,00:07:50,91717,6222,probleme appareil arrachement ,na,12.7,7.83,1.45,7.83,4.87,12.7,0.0,Nuit,PROBLEME APPAREIL ARRACHEMENT
KOMAX_20,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-07-09 12:26:34,2025-07-09 12:31:04,2025-07-09 12:31:07,2025-07-09 12:32:53.990,00:01:49,00:00:03,21581,5683,RACCORDEMENT ,INCONNU,1.82,0.05,4.5,0.05,1.78,1.83,12.0,Matin,RACCORDEMENT
KOMAX_47,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-09 16:29:35,2025-07-09 16:29:40,2025-07-09 16:34:09,2025-07-09 16:37:41.073,00:08:01,00:04:29,93129,3377,reg modulation ,53905,8.02,4.48,0.08,4.48,3.53,8.02,16.0,Après-midi,REGLAGE MODULATION
KOMAX_37,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-09 19:13:42,2025-07-09 19:14:58,2025-07-09 19:18:39,2025-07-09 19:25:33.817,00:10:35,00:03:41,20418,3377,reg modulation,53823,10.58,3.68,1.27,3.68,6.91,10.6,19.0,Après-midi,REGLAGE MODULATION
KOMAX_15,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-10 07:47:23,2025-07-10 07:47:44,2025-07-10 07:50:28,2025-07-10 07:56:03.353,00:08:19,00:02:44,94901,976,nettoyage + rg modulation ,53174,8.32,2.73,0.35,2.73,5.59,8.32,7.0,Matin,NETTOYAGE + REGLAGE MODULATION
KOMAX_14,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-10 14:42:32,2025-07-10 14:42:36,2025-07-10 14:55:32,2025-07-10 14:57:36.810,00:15:00,00:12:56,28857,831,RAS,INCONNU,15.0,12.93,0.07,12.93,2.08,15.01,14.0,Après-midi,RIEN A SIGNALER
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-10 19:18:35,2025-07-10 19:18:38,2025-07-10 19:24:34,2025-07-10 19:30:53.003,00:12:15,00:05:56,21942,4980,reg bellmouth+avancement,LS64007,12.25,5.93,0.05,5.93,6.32,12.25,19.0,Après-midi,REGLAGE BELLMOUTH TÉMOIN+AVANCEMENT
KOMAX_48,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-11 13:31:23,2025-07-11 13:37:19,2025-07-11 13:37:33,2025-07-11 13:42:57.270,00:05:38,00:00:14,20192,404,ajust machoires,INCONNU,5.63,0.23,5.93,0.23,5.4,5.64,13.0,Matin,AJUSTEMENT MACHOIRES
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-11 14:57:45,2025-07-11 14:58:02,2025-07-11 15:01:33,2025-07-11 15:02:53.603,00:04:51,00:03:31,90709,974,raccordement,na,4.85,3.52,0.28,3.52,1.34,4.86,14.0,Après-midi,RACCORDEMENT
KOMAX_36,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-11 20:52:48,2025-07-11 20:52:59,2025-07-11 20:54:30,2025-07-11 21:03:09.543,00:10:10,00:01:31,25291,4980,changement ressort guide couteau,ls95671,10.17,1.52,0.18,1.52,8.66,10.18,20.0,Après-midi,CHANGEMENT RESSORT GUIDE COUTEAU
KOMAX_39,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-12 14:01:35,2025-07-12 14:05:45,2025-07-12 14:07:05,2025-07-12 14:12:31.677,00:06:46,00:01:20,16835,3377,verification Ethercat buse,INCONNU,6.77,1.33,4.17,1.33,5.44,6.78,14.0,Après-midi,VERIFICATION COMMUNICATION ETHERCAT BUSE MARQUAGE
KOMAX_10,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-12 14:15:34,2025-07-12 14:15:45,2025-07-12 14:21:19,2025-07-12 14:51:11.150,00:35:26,00:05:34,18546,974,reg robot+chgt les pince,na,35.43,5.57,0.18,5.57,29.87,35.44,14.0,Après-midi,REGLAGE ROBOT+CHANGEMENT LES PINCE
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-12 14:45:24,2025-07-12 14:45:27,2025-07-12 14:47:23,2025-07-12 14:55:33.950,00:10:06,00:01:56,82933,4980,ajustement traject+reg position,LS10679,10.1,1.93,0.05,1.93,8.18,10.12,14.0,Après-midi,AJUSTEMENT TRAJECT+REGLAGE POSITION
KOMAX_28,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-12 17:22:45,2025-07-12 17:22:48,2025-07-12 17:24:28,2025-07-12 17:36:54.520,00:14:06,00:01:40,22105,4980,changement appui guide couteau,LS130332,14.1,1.67,0.05,1.67,12.44,14.11,17.0,Après-midi,CHANGEMENT APPUI GUIDE COUTEAU
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-14 13:17:39,2025-07-14 13:17:45,2025-07-14 13:22:03,2025-07-14 13:23:35.867,00:05:50,00:04:18,82933,3377,fixation flixible,INCONNU,5.83,4.3,0.1,4.3,1.55,5.85,13.0,Matin,FIXATION FLIXIBLE
KOMAX_7,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-14 14:52:01,2025-07-14 14:52:07,2025-07-14 14:53:26,2025-07-14 14:55:05.230,00:02:58,00:01:19,28771,831,RAS,INCONNU,2.97,1.32,0.1,1.32,1.65,2.97,14.0,Après-midi,RIEN A SIGNALER
KOMAX_10,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-07-15 09:55:10,2025-07-15 09:55:36,2025-07-15 10:02:35,2025-07-15 10:03:13.100,00:07:37,00:06:59,18546,831,red PC,INCONNU,7.62,6.98,0.43,6.98,0.64,7.62,9.0,Matin,REDEMARRAGE PC
KOMAX_10,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-07-15 15:57:19,2025-07-15 15:57:25,2025-07-15 15:58:21,2025-07-15 16:13:25.600,00:16:00,00:00:56,91668,830,chgt port +config micrometre,INCONNU,16.0,0.93,0.1,0.93,15.08,16.01,15.0,Après-midi,CHANGEMENT PORT +CONFIG MICROMETRE
KOMAX_18,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-07-16 09:11:40,2025-07-16 09:11:58,2025-07-16 09:12:13,2025-07-16 09:47:54.067,00:35:56,00:00:15,19347,831,config mecrometre,INCONNU,35.93,0.25,0.3,0.25,35.68,35.93,9.0,Matin,CONFIG MECROMETRE
